DBYHS_SPCHCKN,WIND_SPEED,AIR_VELOCITY,TEMPERATURE,HUMIDITY,ILLUMINATION_INTENSITY,CARBON_DIOXIDE
2,0.0,0.0,18.4,97.6,0.0,1288.0
2,0.0,0.0,18.4,97.6,0.0,1288.0
2,0.0,0.0,18.1,97.2,0.0,1325.0
2,0.0,0.0,18.9,97.6,0.0,1303.0
2,0.0,0.0,18.9,97.6,0.0,1303.0
2,0.0,0.0,18.9,97.6,0.0,1303.0
2,0.0,0.0,18.4,97.7,0.0,1310.0
2,0.0,0.0,19.1,98.0,0.0,1303.0
2,0.0,0.0,19.1,98.0,0.0,1303.0
2,0.0,0.0,18.7,97.7,0.0,1310.0
2,0.0,0.0,18.7,97.7,0.0,1310.0
2,0.0,0.0,18.3,98.0,197.8,1340.0
2,0.0,0.0,18.3,98.0,197.8,1340.0
2,0.0,0.0,18.3,96.7,148.4,1325.0
2,0.0,0.0,18.3,96.7,148.4,1325.0
2,0.0,0.0,18.3,96.7,148.4,1325.0
2,0.0,0.0,18.9,98.3,0.0,1333.0
2,0.0,0.0,18.9,98.3,0.0,1333.0
2,0.0,0.0,18.9,96.7,0.0,1141.0
2,0.0,0.0,18.9,96.7,0.0,1141.0
2,0.0,0.0,18.9,96.7,0.0,1141.0
2,0.0,0.0,18.5,97.6,0.0,1156.0
2,0.0,0.0,18.5,97.6,0.0,1156.0
2,0.0,0.0,18.2,97.8,0.0,1186.0
2,0.0,0.0,18.2,97.8,0.0,1186.0
2,0.0,0.0,19.2,98.3,0.0,1170.0
2,0.0,0.0,19.2,98.3,0.0,1170.0
2,0.0,0.0,18.6,97.8,0.0,1185.0
2,0.0,0.0,18.6,97.8,0.0,1185.0
2,0.0,0.0,18.6,97.8,0.0,1185.0
2,0.0,0.0,18.2,96.9,0.0,1178.0
2,0.0,0.0,18.2,96.9,0.0,1178.0
2,0.0,0.0,18.2,96.9,0.0,1178.0
2,0.0,0.0,17.2,95.4,0.0,1273.0
2,0.0,0.0,17.2,95.4,0.0,1273.0
2,0.0,0.0,17.2,95.4,0.0,1273.0
2,0.0,0.0,17.6,95.6,0.0,1241.0
2,0.0,0.0,17.6,95.6,0.0,1241.0
2,0.0,0.0,17.6,95.6,0.0,1241.0
2,0.0,0.0,17.2,95.5,0.0,1221.0
2,0.0,0.0,17.2,95.5,0.0,1221.0
2,0.0,0.0,17.2,95.5,0.0,1221.0
2,0.0,0.0,18.1,95.4,0.0,1214.0
2,0.0,0.0,18.1,95.4,0.0,1214.0
2,0.0,0.0,18.1,95.4,0.0,1214.0
2,0.0,0.0,17.4,95.6,0.0,1192.0
2,0.0,0.0,17.4,95.6,0.0,1192.0
2,0.0,0.0,17.4,95.6,0.0,1192.0
2,0.0,0.0,17.1,95.2,0.0,1030.0
2,0.0,0.0,17.1,95.2,0.0,1030.0
2,0.0,0.0,18.0,94.9,0.0,1164.0
2,0.0,0.0,18.0,94.9,0.0,1164.0
2,0.0,0.0,18.0,94.9,0.0,1164.0
2,0.0,0.0,17.5,95.1,0.0,1156.0
2,0.0,0.0,17.5,95.1,0.0,1156.0
2,0.0,0.0,17.3,95.4,0.0,1162.0
2,0.0,0.0,18.1,95.0,0.0,1163.0
2,0.0,0.0,18.1,95.0,0.0,1163.0
2,0.0,0.0,18.1,95.0,0.0,1163.0
2,0.0,0.0,17.9,91.6,0.0,1096.0
2,0.0,0.0,17.9,91.6,0.0,1096.0
2,0.0,0.0,17.9,91.6,0.0,1096.0
2,0.0,0.0,17.2,96.3,0.0,1082.0
2,0.0,0.0,17.2,96.3,0.0,1082.0
2,0.0,0.0,17.2,96.3,0.0,1082.0
2,0.0,0.0,18.7,98.0,0.0,1066.0
2,0.0,0.0,18.7,98.0,0.0,1066.0
2,0.0,0.0,17.9,95.7,0.0,1090.0
2,0.0,0.0,17.9,95.7,0.0,1090.0
2,0.0,0.0,17.9,95.7,0.0,1090.0
2,0.0,0.0,17.2,97.4,0.0,1009.0
2,0.0,0.0,17.2,97.4,0.0,1009.0
2,0.0,0.0,17.2,97.4,0.0,1009.0
2,0.0,0.0,18.0,97.5,0.0,1024.0
2,0.0,0.0,18.0,97.5,0.0,1024.0
2,0.0,0.0,18.0,97.5,0.0,1024.0
2,0.0,0.0,17.5,97.6,0.0,971.0
2,0.0,0.0,17.5,97.6,0.0,971.0
2,0.0,0.0,17.5,97.6,0.0,971.0
2,0.0,0.0,18.0,97.4,0.0,921.0
2,0.0,0.0,18.0,97.4,0.0,921.0
2,0.0,0.0,17.4,97.7,0.0,913.0
2,0.0,0.0,18.0,97.4,0.0,921.0
2,0.0,0.0,17.4,97.7,0.0,913.0
2,0.0,0.0,17.2,97.0,0.0,921.0
2,0.0,0.0,17.2,97.0,0.0,921.0
2,0.0,0.0,17.2,97.0,0.0,921.0
2,0.0,0.0,17.3,97.8,0.0,928.0
2,0.0,0.0,17.3,97.8,0.0,928.0
2,0.0,0.0,17.3,97.8,0.0,928.0
2,0.0,0.0,17.2,97.4,0.0,921.0
2,0.0,0.0,17.2,97.4,0.0,921.0
2,0.0,0.0,17.2,97.4,0.0,921.0
2,1.1,1.1,18.1,96.9,0.0,942.0
2,1.1,1.1,18.1,96.9,0.0,942.0
2,1.1,1.1,18.1,96.9,0.0,942.0
2,0.0,0.0,17.6,97.2,0.0,965.0
2,0.0,0.0,17.6,97.2,0.0,965.0
2,0.0,0.0,17.6,97.2,0.0,965.0
2,0.0,0.0,17.6,97.9,0.0,957.0
2,0.0,0.0,17.6,97.9,0.0,957.0
2,0.0,0.0,17.6,97.9,0.0,957.0
2,0.0,0.0,17.3,97.2,0.0,979.0
2,0.0,0.0,17.3,97.2,0.0,979.0
2,0.0,0.0,17.3,97.2,0.0,979.0
2,0.0,0.0,17.3,97.8,0.0,985.0
2,0.0,0.0,17.3,97.8,0.0,985.0
2,0.0,0.0,17.3,97.8,0.0,985.0
2,0.0,0.0,17.3,97.2,0.0,979.0
2,0.0,0.0,17.3,97.2,0.0,979.0
2,0.0,0.0,17.3,97.2,0.0,979.0
2,0.0,0.0,17.1,97.8,0.0,1009.0
2,0.0,0.0,17.1,97.8,0.0,1009.0
2,0.0,0.0,17.1,97.8,0.0,1009.0
2,0.0,0.0,17.3,97.2,0.0,1009.0
2,0.0,0.0,17.3,97.2,0.0,1009.0
2,0.0,0.0,17.3,97.2,0.0,1009.0
2,0.0,0.0,18.0,97.6,0.0,1009.0
2,0.0,0.0,18.0,97.6,0.0,1009.0
2,0.0,0.0,18.0,97.6,0.0,1009.0
2,0.0,0.0,17.6,97.9,0.0,1009.0
2,0.0,0.0,17.6,97.9,0.0,1009.0
2,0.0,0.0,17.6,97.9,0.0,1009.0
2,0.0,0.0,17.4,97.8,0.0,1009.0
2,0.0,0.0,17.4,97.8,0.0,1009.0
2,0.0,0.0,17.4,97.8,0.0,1009.0
2,0.0,0.0,17.3,96.9,0.0,995.0
2,0.0,0.0,17.3,96.9,0.0,995.0
2,0.0,0.0,17.3,96.9,0.0,995.0
2,0.0,0.0,17.6,98.2,0.0,1104.0
2,0.0,0.0,17.6,98.2,0.0,1104.0
2,0.0,0.0,17.6,98.2,0.0,1104.0
2,0.0,0.0,18.0,97.9,0.0,1046.0
2,0.0,0.0,18.0,97.9,0.0,1046.0
2,0.0,0.0,18.0,97.9,0.0,1046.0
2,0.0,0.0,17.8,97.5,0.0,1031.0
2,0.0,0.0,17.8,97.5,0.0,1031.0
2,0.0,0.0,17.8,97.5,0.0,1031.0
2,0.0,0.0,17.4,96.9,0.0,1017.0
2,0.0,0.0,17.4,96.9,0.0,1017.0
2,0.0,0.0,17.4,96.9,0.0,1017.0
2,0.0,0.0,18.9,96.9,185.5,1017.0
2,0.0,0.0,18.9,96.9,185.5,1017.0
2,0.0,0.0,18.9,96.9,185.5,1017.0
2,0.0,0.0,18.6,97.4,173.1,1031.0
2,0.0,0.0,18.6,97.4,173.1,1031.0
2,0.0,0.0,18.6,97.4,173.1,1031.0
2,0.0,0.0,18.4,96.9,210.2,1009.0
2,0.0,0.0,18.4,96.9,210.2,1009.0
2,0.0,0.0,18.4,96.9,210.2,1009.0
2,0.0,0.0,18.1,98.0,216.4,950.0
2,0.0,0.0,18.1,98.0,216.4,950.0
2,0.0,0.0,18.1,98.0,216.4,950.0
2,0.0,0.0,18.9,97.4,197.8,950.0
2,0.0,0.0,18.9,97.4,197.8,950.0
2,0.0,0.0,18.9,97.4,197.8,950.0
2,0.0,0.0,18.7,97.7,129.8,965.0
2,0.0,0.0,18.7,97.7,129.8,965.0
2,0.0,0.0,18.7,97.7,129.8,965.0
2,0.0,0.0,18.4,97.4,204.0,965.0
2,0.0,0.0,18.4,97.4,204.0,965.0
2,0.0,0.0,18.4,97.4,204.0,965.0
2,0.0,0.0,18.5,97.3,154.6,979.0
2,0.0,0.0,18.5,97.3,154.6,979.0
2,0.0,0.0,18.5,97.3,154.6,979.0
2,0.0,0.0,18.2,96.9,210.2,979.0
2,0.0,0.0,18.2,96.9,210.2,979.0
2,0.0,0.0,18.2,96.9,210.2,979.0
2,0.0,0.0,18.2,96.7,107.5,995.0
2,0.0,0.0,18.2,96.7,107.5,995.0
2,0.0,0.0,18.2,96.7,107.5,995.0
2,0.0,0.0,18.3,97.8,204.0,1017.0
2,0.0,0.0,18.3,97.8,204.0,1017.0
2,0.0,0.0,18.3,97.8,204.0,1017.0
2,0.0,0.0,18.2,97.0,154.6,1009.0
2,0.0,0.0,18.2,97.0,154.6,1009.0
2,0.0,0.0,18.2,97.0,154.6,1009.0
2,0.0,0.0,18.2,97.6,154.6,1046.0
2,0.0,0.0,18.2,97.6,154.6,1046.0
2,0.0,0.0,18.2,97.6,154.6,1046.0
2,0.0,0.0,18.2,97.5,197.8,1046.0
2,0.0,0.0,18.2,96.9,204.0,1009.0
2,0.0,0.0,18.2,96.9,204.0,1009.0
2,0.0,0.0,18.2,96.9,204.0,1009.0
2,0.0,0.0,19.1,97.4,216.4,1090.0
2,0.0,0.0,19.1,97.4,216.4,1090.0
2,0.0,0.0,19.1,97.4,216.4,1090.0
2,0.0,0.0,18.7,97.2,185.5,1083.0
2,0.0,0.0,18.7,97.2,185.5,1083.0
2,0.0,0.0,18.7,97.2,185.5,1083.0
2,0.0,0.0,18.5,97.6,210.2,1126.0
2,0.0,0.0,18.5,97.6,210.2,1126.0
2,0.0,0.0,18.5,97.6,210.2,1126.0
2,0.0,0.0,18.4,97.3,136.0,1104.0
2,0.0,0.0,18.3,97.3,197.8,1133.0
2,0.0,0.0,18.3,97.3,197.8,1133.0
2,0.0,0.0,18.3,97.3,197.8,1133.0
2,0.0,0.0,18.2,97.0,204.0,1119.0
2,0.0,0.0,18.2,97.0,204.0,1119.0
2,0.0,0.0,18.2,97.0,204.0,1119.0
2,0.0,0.0,18.8,97.5,0.0,1097.0
2,0.0,0.0,18.8,97.5,0.0,1097.0
2,0.0,0.0,18.8,97.5,0.0,1097.0
2,0.0,0.0,18.4,96.9,0.0,1097.0
2,0.0,0.0,18.4,96.9,0.0,1097.0
2,0.0,0.0,18.4,96.9,0.0,1097.0
2,0.0,0.0,19.2,97.2,0.0,1104.0
2,0.0,0.0,19.2,97.2,0.0,1104.0
2,0.0,0.0,19.2,97.2,0.0,1104.0
2,0.0,0.0,18.6,97.5,0.0,1119.0
2,0.0,0.0,18.6,97.5,0.0,1119.0
2,0.0,0.0,18.6,97.5,0.0,1119.0
2,0.0,0.0,18.2,97.6,0.0,1126.0
2,0.0,0.0,18.2,97.6,0.0,1126.0
2,0.0,0.0,18.2,97.6,0.0,1126.0
2,0.0,0.0,18.9,97.7,0.0,1156.0
2,0.0,0.0,18.9,97.7,0.0,1156.0
2,0.0,0.0,18.4,97.7,0.0,1126.0
2,0.0,0.0,18.4,97.7,0.0,1126.0
2,0.0,0.0,18.4,97.7,0.0,1126.0
2,0.0,0.0,18.2,97.6,0.0,1126.0
2,0.0,0.0,18.2,97.6,0.0,1126.0
2,0.0,0.0,18.2,97.6,0.0,1126.0
2,0.0,0.0,19.0,97.3,0.0,1126.0
2,0.0,0.0,19.0,97.3,0.0,1126.0
2,0.0,0.0,19.0,97.3,0.0,1126.0
2,0.0,0.0,18.4,96.7,0.0,1104.0
2,0.0,0.0,18.4,96.7,0.0,1104.0
2,0.0,0.0,18.4,96.7,0.0,1104.0
2,0.0,0.0,18.3,97.7,0.0,1126.0
2,0.0,0.0,18.3,97.7,0.0,1126.0
2,0.0,0.0,18.3,97.7,0.0,1126.0
2,0.0,0.0,19.1,97.7,0.0,1133.0
2,0.0,0.0,19.1,97.7,0.0,1133.0
2,0.0,0.0,19.1,97.7,0.0,1133.0
2,0.0,0.0,18.5,96.7,0.0,1126.0
2,0.0,0.0,18.5,96.7,0.0,1126.0
2,0.0,0.0,18.5,96.7,0.0,1126.0
2,0.0,0.0,18.3,96.7,0.0,1126.0
2,0.0,0.0,18.3,96.7,0.0,1126.0
2,0.0,0.0,18.3,96.7,0.0,1126.0
2,0.0,0.0,19.1,97.8,0.0,1156.0
2,0.0,0.0,19.1,97.8,0.0,1156.0
2,0.0,0.0,19.1,97.8,0.0,1156.0
2,0.0,0.0,18.5,97.7,0.0,1134.0
2,0.0,0.0,18.5,97.7,0.0,1134.0
2,0.0,0.0,18.2,96.9,0.0,1149.0
2,0.0,0.0,18.2,96.9,0.0,1149.0
2,0.0,0.0,18.2,96.9,0.0,1149.0
2,0.0,0.0,19.1,97.9,0.0,1163.0
2,0.0,0.0,19.1,97.9,0.0,1163.0
2,0.0,0.0,19.1,97.9,0.0,1163.0
2,0.0,0.0,18.6,97.2,0.0,1178.0
2,0.0,0.0,18.6,97.2,0.0,1178.0
2,0.0,0.0,18.6,97.2,0.0,1178.0
2,0.0,0.0,18.2,97.7,0.0,1179.0
2,0.0,0.0,18.2,97.7,0.0,1179.0
2,0.0,0.0,18.2,97.7,0.0,1179.0
2,0.0,0.0,19.2,98.0,0.0,1193.0
2,0.0,0.0,19.2,98.0,0.0,1193.0
2,0.0,0.0,19.2,98.0,0.0,1193.0
2,0.0,0.0,18.5,97.6,0.0,1200.0
2,0.0,0.0,18.5,97.6,0.0,1200.0
2,0.0,0.0,18.2,97.8,0.0,1192.0
2,0.0,0.0,18.2,97.8,0.0,1192.0
2,0.0,0.0,18.2,97.8,0.0,1192.0
2,0.0,0.0,19.0,97.1,0.0,1208.0
2,0.0,0.0,19.0,97.1,0.0,1208.0
2,0.0,0.0,19.0,97.1,0.0,1208.0
2,0.0,0.0,19.1,97.4,0.0,1156.0
2,0.0,0.0,19.1,97.4,0.0,1156.0
2,0.0,0.0,19.1,97.4,0.0,1156.0
2,0.0,0.0,18.4,97.7,0.0,1171.0
2,0.0,0.0,18.4,97.7,0.0,1171.0
2,0.0,0.0,18.4,97.7,0.0,1171.0
2,0.0,0.0,18.0,96.2,0.0,1156.0
2,0.0,0.0,18.0,96.2,0.0,1156.0
2,0.0,0.0,18.0,96.2,0.0,1156.0
2,0.0,0.0,18.6,97.6,0.0,1156.0
2,0.0,0.0,18.6,97.6,0.0,1156.0
2,0.0,0.0,18.6,97.6,0.0,1156.0
2,0.0,0.0,18.2,97.6,0.0,1156.0
2,0.0,0.0,18.2,97.6,0.0,1156.0
2,0.0,0.0,18.2,97.6,0.0,1156.0
2,0.0,0.0,19.1,97.8,0.0,1185.0
2,0.0,0.0,19.1,97.8,0.0,1185.0
2,0.0,0.0,19.1,97.8,0.0,1185.0
2,0.0,0.0,18.5,97.4,0.0,1186.0
2,0.0,0.0,18.5,97.4,0.0,1186.0
2,0.0,0.0,18.3,97.6,0.0,1171.0
2,0.0,0.0,18.3,97.6,0.0,1171.0
2,0.0,0.0,18.3,97.6,0.0,1171.0
2,0.0,0.0,19.1,97.6,0.0,1178.0
2,0.0,0.0,19.1,97.6,0.0,1178.0
2,0.0,0.0,19.1,97.6,0.0,1178.0
2,0.0,0.0,18.5,97.8,0.0,1200.0
2,0.0,0.0,18.5,97.8,0.0,1200.0
2,0.0,0.0,18.5,97.8,0.0,1200.0
2,0.0,0.0,18.4,97.6,0.0,1208.0
2,0.0,0.0,18.4,97.6,0.0,1208.0
2,0.0,0.0,18.4,97.6,0.0,1208.0
2,0.0,0.0,18.4,98.1,0.0,1215.0
2,0.0,0.0,18.4,98.1,0.0,1215.0
2,0.0,0.0,18.4,98.1,0.0,1215.0
2,0.0,0.0,18.7,97.8,0.0,1229.0
2,0.0,0.0,18.7,97.8,0.0,1229.0
2,0.0,0.0,18.7,97.8,0.0,1229.0
2,0.0,0.0,19.2,98.0,0.0,1192.0
2,0.0,0.0,19.2,98.0,0.0,1192.0
2,0.0,0.0,19.2,98.0,0.0,1192.0
2,0.0,0.0,18.4,97.0,0.0,1192.0
2,0.0,0.0,18.4,97.0,0.0,1192.0
2,0.0,0.0,18.4,97.0,0.0,1192.0
2,0.0,0.0,18.2,97.5,0.0,1237.0
2,0.0,0.0,18.2,97.5,0.0,1237.0
2,0.0,0.0,19.1,97.8,0.0,1244.0
2,0.0,0.0,19.1,97.8,0.0,1244.0
2,0.0,0.0,19.1,97.8,0.0,1244.0
2,0.0,0.0,18.5,97.2,0.0,1273.0
2,0.0,0.0,18.5,97.2,0.0,1273.0
2,0.0,0.0,18.5,97.2,0.0,1273.0
2,0.0,0.0,18.3,97.9,0.0,1258.0
2,0.0,0.0,19.1,97.8,0.0,1280.0
2,0.0,0.0,19.1,97.8,0.0,1280.0
2,0.0,0.0,18.5,97.0,0.0,1273.0
2,0.0,0.0,18.1,97.6,0.0,1295.0
2,0.0,0.0,18.1,97.6,0.0,1295.0
2,0.0,0.0,18.1,97.6,0.0,1295.0
2,0.0,0.0,19.0,97.3,0.0,1295.0
2,0.0,0.0,19.0,97.3,0.0,1295.0
2,0.0,0.0,18.3,97.2,0.0,1288.0
2,0.0,0.0,18.3,97.2,0.0,1288.0
2,0.0,0.0,18.9,98.5,0.0,1303.0
2,0.0,0.0,18.9,98.5,0.0,1303.0
2,0.0,0.0,18.9,98.5,0.0,1303.0
2,0.0,0.0,18.6,97.2,0.0,1310.0
2,0.0,0.0,18.6,97.2,0.0,1310.0
2,0.0,0.0,18.6,97.2,0.0,1310.0
2,0.0,0.0,18.3,97.8,0.0,1310.0
2,0.0,0.0,18.3,97.8,0.0,1310.0
2,0.0,0.0,18.3,97.8,0.0,1310.0
2,0.0,0.0,18.9,97.4,0.0,1383.0
2,0.0,0.0,18.9,97.4,0.0,1383.0
2,0.0,0.0,18.9,97.4,0.0,1383.0
2,0.0,0.0,18.3,97.6,0.0,1325.0
2,0.0,0.0,18.3,97.6,0.0,1325.0
2,0.0,0.0,18.3,97.6,0.0,1325.0
2,0.0,0.0,18.5,98.1,0.0,1280.0
2,0.0,0.0,18.5,98.1,0.0,1280.0
2,0.0,0.0,18.5,98.1,0.0,1280.0
2,0.0,0.0,18.6,98.0,0.0,1303.0
2,0.0,0.0,18.6,98.0,0.0,1303.0
2,0.0,0.0,18.9,97.0,0.0,1179.0
2,0.0,0.0,18.9,97.0,0.0,1179.0
2,0.0,0.0,18.9,97.0,0.0,1179.0
2,0.0,0.0,18.4,98.0,0.0,1157.0
2,0.0,0.0,18.4,98.0,0.0,1157.0
2,0.0,0.0,18.4,98.0,0.0,1157.0
2,0.0,0.0,18.2,96.9,0.0,1186.0
2,0.0,0.0,18.2,96.9,0.0,1186.0
2,0.0,0.0,18.9,96.9,0.0,1178.0
2,0.0,0.0,18.9,96.9,0.0,1178.0
2,0.0,0.0,18.9,96.9,0.0,1178.0
2,0.0,0.0,18.4,98.0,0.0,1208.0
2,0.0,0.0,18.4,98.0,0.0,1208.0
2,0.0,0.0,18.4,98.0,0.0,1208.0
2,0.0,0.0,18.9,98.3,0.0,1208.0
2,0.0,0.0,18.9,98.3,0.0,1208.0
2,0.0,0.0,18.9,98.3,0.0,1208.0
2,0.0,0.0,18.7,97.2,0.0,1208.0
2,0.0,0.0,18.7,97.2,0.0,1208.0
2,0.0,0.0,18.7,97.2,0.0,1208.0
2,1.0,1.0,18.3,97.0,0.0,1200.0
2,1.0,1.0,18.3,97.0,0.0,1200.0
2,1.0,1.0,18.3,97.0,0.0,1200.0
2,0.0,0.0,19.0,98.2,0.0,1215.0
2,0.0,0.0,19.0,98.2,0.0,1215.0
2,0.0,0.0,18.5,98.0,0.0,1208.0
2,0.0,0.0,18.5,98.0,0.0,1208.0
2,0.0,0.0,18.5,98.0,0.0,1208.0
2,0.0,0.0,18.1,97.2,0.0,1221.0
2,0.0,0.0,18.1,97.2,0.0,1221.0
2,0.0,0.0,18.1,97.2,0.0,1221.0
2,0.0,0.0,18.9,96.9,0.0,1215.0
2,0.0,0.0,18.9,96.9,0.0,1215.0
2,0.0,0.0,18.9,96.9,0.0,1215.0
2,0.0,0.0,18.2,96.8,0.0,1215.0
2,0.0,0.0,18.2,96.8,0.0,1215.0
2,0.0,0.0,18.2,96.8,0.0,1215.0
2,0.0,0.0,19.0,97.4,0.0,1229.0
2,0.0,0.0,19.0,97.4,0.0,1229.0
2,0.0,0.0,19.0,97.4,0.0,1229.0
2,0.0,0.0,18.5,96.7,0.0,1229.0
2,0.0,0.0,18.5,96.7,0.0,1229.0
2,0.0,0.0,18.0,96.4,0.0,1311.0
2,0.0,0.0,18.0,96.4,0.0,1311.0
2,0.0,0.0,18.0,96.4,0.0,1311.0
2,0.0,0.0,18.7,97.9,0.0,1251.0
2,0.0,0.0,18.2,96.9,0.0,1244.0
2,0.0,0.0,18.2,96.9,0.0,1244.0
2,0.0,0.0,18.2,96.9,0.0,1244.0
2,0.0,0.0,19.0,97.9,0.0,1244.0
2,0.0,0.0,19.0,97.9,0.0,1244.0
2,0.0,0.0,19.0,97.9,0.0,1244.0
2,0.0,0.0,18.3,97.8,0.0,1215.0
2,0.0,0.0,18.3,97.8,0.0,1215.0
2,0.0,0.0,18.3,97.8,0.0,1215.0
2,0.0,0.0,19.1,98.8,228.8,1126.0
2,0.0,0.0,19.1,98.8,228.8,1126.0
2,0.0,0.0,19.1,98.8,228.8,1126.0
2,0.0,0.0,17.6,93.1,228.8,1119.0
2,0.0,0.0,17.6,93.1,228.8,1119.0
2,0.0,0.0,17.6,93.1,228.8,1119.0
2,0.0,0.0,19.2,97.1,0.0,950.0
2,0.0,0.0,19.2,97.1,0.0,950.0
2,0.0,0.0,19.2,97.1,0.0,950.0
2,0.0,0.0,18.6,98.0,0.0,957.0
2,0.0,0.0,18.6,98.0,0.0,957.0
2,0.0,0.0,18.6,98.0,0.0,957.0
2,0.0,0.0,18.8,98.4,0.0,987.0
2,0.0,0.0,18.8,98.4,0.0,987.0
2,0.0,0.0,18.8,98.4,0.0,987.0
2,0.0,0.0,18.5,97.9,0.0,1038.0
2,0.0,0.0,18.5,97.9,0.0,1038.0
2,0.0,0.0,18.5,97.9,0.0,1038.0
2,0.0,0.0,19.1,98.5,0.0,1046.0
2,0.0,0.0,19.1,98.5,0.0,1046.0
2,0.0,0.0,18.6,97.9,12.3,1067.0
2,0.0,0.0,18.6,97.9,12.3,1067.0
2,0.0,0.0,19.0,98.5,0.0,1082.0
2,0.0,0.0,19.0,98.5,0.0,1082.0
2,0.0,0.0,18.6,97.4,0.0,1090.0
2,0.0,0.0,18.6,97.4,0.0,1090.0
2,0.0,0.0,18.6,97.4,0.0,1090.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
3,0.0,0.0,18.3,96.7,148.4,1325.0
